1661,23
1661,23
1661,23
1661,23
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1661,04
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1659,95
1659,95
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,50
1660,19
1660,19
1660,19
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,42
1658,06
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,89
1657,43
1657,43
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1657,41
1656,77
1656,77
1656,56
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,77
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
1656,56
